id,author_id,created_at,retweet_count,like_count,location,author_follower_count,text,topic,sentiment
1.46E+18,333838422,Wed Nov 17 20:33:57 +0000 2021,0,0,"Medicine Hat, Alberta",578,@Tommy_Slick same contact he showed while on vacation in August when covid took over. #worstpremierever #lier,u,neutral
1.46E+18,138101587,Wed Nov 17 20:30:25 +0000 2021,0,2,"Regina, SK",50933,"WATCH: The number of vaccinated people getting COVID-19 is increasing. But as Mackenzie Read reports, the stats don’t tell the whole story.  ",v,positive
1.46E+18,2911637917,Wed Nov 17 20:30:00 +0000 2021,0,0,"calgary , alberta, canada",419,@Kevgren1 As a result they would not be testing positive for covid then would they? Because the infection would have not have taken hold. I suspect you are overestimating your own understanding here,v,negative
1.46E+18,2474582132,Wed Nov 17 20:29:40 +0000 2021,0,0,"Calgary, Alberta, Canada",498,"Join the HBITO EDI Subcommittee in the first of a series of tea talk discussions!  Register here:   Coffee, tea and snacks will be provided. Proof of vaccination or a negative PCR test result is required for entry.",t,positive
1.46E+18,264660677,Wed Nov 17 20:29:40 +0000 2021,0,0,Calgary,51,@McalexMcintyre @richardzussman So you support restricting the unvaccinated but not vaccinated? Kind of like Austria? That makes no sense as the vaccine only lessens covid symptoms; doesnt stop spread🤷🏽‍♂️,v,negative
1.46E+18,19034752,Wed Nov 17 20:29:27 +0000 2021,0,3,"Calgary, Alberta",252,Feeling good about AZ/Pfizer/Pfizer!!!! ,v,positive
1.46E+18,1.04E+18,Wed Nov 17 20:29:13 +0000 2021,0,6,"Saskatoon, Saskatchewan",110,"@SaskHealth @seysey1974 @LittleGoatCR I’ve learned everything about my health online. I’m healthier at 40 than I was at 30. Probably why immune system easily defeated Covid. Doctors are useless for healthcare, and will soon be replaced by pill dispensing robots.",v,negative
1.46E+18,238205888,Wed Nov 17 20:29:06 +0000 2021,0,0,"Kingston, ONT Canada",4603,#queensu expert @skepticalIDdoc @QueensuDOM talks to @ctvottawa about the rising COVID-19 cases in Kingston. ,c,neutral
1.46E+18,1.18E+18,Wed Nov 17 20:27:57 +0000 2021,0,1,Calgary,175,"@Peter_Nimitz The comparison makes little sense. Obesity and preventable heart disease aren't deadly, highly communicable viruses. COVID-19 doesn't involve lifestyle choices.",c,positive
1.46E+18,1026882835,Wed Nov 17 20:25:49 +0000 2021,0,2,"Calgary, Alberta",116,"@anarchovvitch Something like that. Originally it was done by infecting people with cowpox, which was basically a variant of smallpox but not lethal. Hence the term 'vaccine', which comes from the Latin word 'vaccinae' meaning ""of cows"". :)",v,negative
1.46E+18,3003821211,Wed Nov 17 20:25:12 +0000 2021,0,6,"Edmonton, Alberta",667,#Alzheimer’s vaccine step closer after new treatment reverses memory loss ,u,neutral
1.46E+18,3104019553,Wed Nov 17 20:24:33 +0000 2021,0,1,"Calgary, Alberta",61,The Lab-Leak Hypothesis &amp; the Origin of Covid-19 | Alina Chan &amp; Matt Ridley  via @YouTube,c,neutral
1.46E+18,20554152,Wed Nov 17 20:24:23 +0000 2021,1,12,Regina,7685,Wotherspoon asks finance minister about costs of COVID and job losses   Min. Eyre up to respond and is not really addressing the question and the heckling and talking is drowning the end of her response out.,p,neutral
1.46E+18,8.57E+17,Wed Nov 17 20:23:02 +0000 2021,0,1,"Calgary, Alberta",4616,"Eighty million individuals have a shotgun decision by January 4th (delayed by one month to cover off Christmas deliveries) when the cut-off kicks in. NO JAB, NO JOB is the vaccination mantra. The US military, police and firefighters are being significantly affected.",v,neutral
1.46E+18,8.57E+17,Wed Nov 17 20:22:59 +0000 2021,0,1,"Calgary, Alberta",4616,"Bearish pressure on crude prices:   1.Covid caseloads are growing around the world. In the US, the death rate is over 764K deaths (up 8,000 during the last week). Worldwide, the death count is now 5.11M.",u,neutral
1.46E+18,243523910,Wed Nov 17 20:22:13 +0000 2021,0,0,"Calgary, Alberta",692,"@CURTMAH @cyung5 Time and time again, brown people are blamed - be it covid, climate change, whatever. These people grow our food! Have some respect, decency, compassion. FFS",a,negative
1.46E+18,23624320,Wed Nov 17 20:22:03 +0000 2021,0,0,"Edmonton, Alberta, Canada",82419,Dutch running short of COVID-19 tests as surge breaks records ,u,neutral
1.46E+18,439394396,Wed Nov 17 20:21:35 +0000 2021,0,0,Swift Current,369,The #COVID19 data for Saskatchewan on Nov. 17 indicate there are 4 new deaths. This brings the total number of COVID-19 deaths in the province since the start of the pandemic to 901. There have been 47 deaths in the province since Nov. 1. ,c,neutral
1.46E+18,250807784,Wed Nov 17 20:21:12 +0000 2021,0,3,Calgary,45,@CTVNews Anti-vaxxers vaccine math:  0.02% serious side effects = everyone dies 95% effectiveness = it doesn't work at all,v,positive
1.46E+18,407395156,Wed Nov 17 20:20:22 +0000 2021,3,26,Edmonton Canada,73832,"""There is no truth to these assertions.""  Infuriating. Bizarre. And very fact-check-able. (You alive?) I suppose Pfizer could have pulled a #PaulIsDead. ",u,neutral
1.46E+18,1018184041,Wed Nov 17 20:20:19 +0000 2021,0,2,Saskatoon,1821,Covid Update: Saskatchewan has 149 new cases today. Saskatoon (39).,c,neutral
1.46E+18,382737099,Wed Nov 17 20:18:26 +0000 2021,0,1,"Regina, SK",13067,Sask. surpasses 900 COVID-19 deaths ,c,neutral
1.46E+18,8.61E+17,Wed Nov 17 20:18:23 +0000 2021,1,4,"Calgary, Alberta",184,@Katrinx4 @friesen_f @jkenney @AdrianaLaGrange How many have died post mRNA vaccine? I'm looking forward to you providing the numbers to back up your claim.,v,negative
1.46E+18,8.61E+17,Wed Nov 17 20:17:23 +0000 2021,0,8,"Calgary, Alberta",184,"@Katrinx4 @friesen_f @jkenney @AdrianaLaGrange Hahahahahaha!!!! Gene therapy requires changing your DNA. This vaccine does not interact with the nucleus of your cell, where the DNA or gene as it were, is located. So please stop with this bullshit. There should be a button on twitter to report misinformation such as yours.",a,positive
1.46E+18,20554152,Wed Nov 17 20:16:38 +0000 2021,1,5,Regina,7685,Wotherspoon asks what the cost of a COVID ICU patient.   Min. Merriman says “not about dollars and cents” but health care. He says govt. will hold Ottawa accountable for health transfers $.   Wotherspoon asks for cost to fly patients Ontario.   Merriman says that’s not known yet.,p,positive
1.46E+18,34789232,Wed Nov 17 20:16:17 +0000 2021,0,0,Edmonton/Sherwood Park,2399,Interesting take....after this many months. What could go wrong really? #Covid_19 #ableg #yeg #abpoli #COVIDAB ,c,neutral
1.46E+18,604374963,Wed Nov 17 20:15:53 +0000 2021,0,0,"Calgary, Alberta Canada",8,@BrianMountney1 @kellylouisehar3 @geezerpaulr @Karma There was a court case here in Alberta Canada where they proved that there was not an isolated case they base it off the flu virus. The seasonal flu and cold or COVID-19 is how they got there so cold vaccine is made from,a,positive
1.46E+18,1.45E+18,Wed Nov 17 20:15:48 +0000 2021,3,15,"Calgary, Alberta Canada",59,"One of my favorite scientists, funding &amp; EDI advocate, Pres of @CSMB_SCBM &amp; my mentor @ImogenRCoePhD has been invited by the @UofC_Science Physics and Astronomy Graduate Students to give a LIVE talk on #EDI #STEM on March 3rd  #YYC better not enter the 5th COVID wave!",u,neutral
1.46E+18,8.61E+17,Wed Nov 17 20:14:06 +0000 2021,2,43,"Calgary, Alberta",184,"@jkenney @AdrianaLaGrange When my child gets vaccinated because the Canadian government has said this vaccine is safe and effective for children, my expectation is that he will go to school with other vaccinated children. My expectation is that the AB government stops catering to anti vaxx anti science.",v,positive
1.46E+18,20554152,Wed Nov 17 20:13:11 +0000 2021,2,14,Regina,7685,Trent Wotherspoon asks “what is the cost for each Saskatchewan COVID hospitalization?”  Min. Harpauer lists health care funding total.   Wotherspoon calls answer “nonsense”.,p,positive
1.46E+18,7.34E+17,Wed Nov 17 20:12:47 +0000 2021,0,0,"Airdrie, Alberta",36,@wrestle43 @jessica_sliman Covid? Or the vaxx??,u,neutral
1.46E+18,61071817,Wed Nov 17 20:12:18 +0000 2021,0,4,Brasil,830,"@Matt_Hunter_97 @e_asy1 Well I get the flu vaccine very year, because every year I can get a different type of fly, so what is the problem with the booster? We will probably have to get covid vaccine very couple of years forever, the same we do with the flu shot, I don't understand what is the problem",v,positive
1.46E+18,15769858,Wed Nov 17 20:12:06 +0000 2021,0,2,"Edmonton, Alberta, Canada",182496,COVID-19: Alberta's CMOH Hinshaw warns of possible fifth wave; 321 new cases Tuesday  #yeg  ,c,neutral
1.46E+18,1.14E+18,Wed Nov 17 20:11:47 +0000 2021,6,37,"Edmonton, Alberta",2842,"Tell me you’re undercutting vaccine confidence without saying you’re undercutting vaccine confidence.   Don’t give them an out, give them support, education, meet them where they are.   #ableg ",a,positive
1.46E+18,1219358858,Wed Nov 17 20:11:34 +0000 2021,0,1,"Edmonton, Alberta",213,"SEESA has connected us to each other &amp; our interests for 40 years. Help SEESA stay afloat after the ravages of COVID.  Every $ helps keep a senior physically, mentally and emotionally healthy &amp; may help reduce the appearance of fine lines and wrinkles.  ",u,neutral
1.46E+18,103955197,Wed Nov 17 20:10:45 +0000 2021,1,2,"Brandon, MB",1858,"Now just awaiting Health Canada approval and NACI advice. Doses could find their way to children within a week of approval from the regulator. On the approval, HC is nearing the final stages of review of the vaccine for children aged 5-11. #bdnmb #mbpoli ",m,positive
1.46E+18,62869171,Wed Nov 17 20:10:30 +0000 2021,0,1,"Saskatoon, Canada",19402,"Saskatchewan reported four more deaths due to COVID-19 on Wednesday, pushing the province's total to date to 901. There also were 149 new cases and 177 recoveries announced. ",c,neutral
1.46E+18,1465424792,Wed Nov 17 20:09:25 +0000 2021,0,0,"Saskatchewan, Canada",78,"@davetroy Ah I see the also push covid disinformation, how lovely. The Himalaya Group that promotes this is the one that launched a new crypto recently, wasn't it?",a,positive
1.46E+18,174473050,Wed Nov 17 20:09:18 +0000 2021,1,9,"Edmonton, Alberta",20093,"Does it cause reflection with all of the party talk against you?   Kenney says he is focused on priorities of Albertans.  Asks if Rick Bell wrote a column about positive government news, says Bell probably thinks its too fun and easy to write about people upset with COVID policy",p,positive
1.46E+18,1.26E+18,Wed Nov 17 20:08:15 +0000 2021,0,0,Saskatoon,188,Only over 80?   'Our Free Society Is at Risk’: Over 80 Lawyers Call for an End to COVID-19 Vaccine Mandates ,v,positive
1.46E+18,20554152,Wed Nov 17 20:07:00 +0000 2021,0,10,Regina,7685,Moe says the govt. won’t “force vaccinations on students” as he says was position of “regional MHOs”.   Meili says it’s disrespectful to suggest MHOs are advocating “forcing” vaccination.  (MHO letter says nothing of “forcing”.),p,positive
1.46E+18,28418443,Wed Nov 17 20:06:36 +0000 2021,1,10,"Toronto, Ont. Canada",2006,"@hoppinpoppies @RexallDrugstore @William43624242 Yes! When so many people in Ontario were scrambling to find vaccine appointments, I registered with 2 Rexall stores, and got a response from one the next day. Both my doses were administered there. #NoMussNoFuss",a,positive
1.46E+18,158502985,Wed Nov 17 20:05:28 +0000 2021,1,1,"Regina, SK Canada",59282,#COVID19 death toll surpasses 900 in #Sask ,c,neutral
1.46E+18,138101587,Wed Nov 17 20:05:22 +0000 2021,0,1,"Regina, SK",50933,"Saskatchewan has surpassed 900 COVID-19 deaths, after reporting four more on Wednesday. #yqr #sk ",c,neutral
1.46E+18,281756281,Wed Nov 17 20:04:39 +0000 2021,0,5,"Saskatchewan, Canada",45903,"Daily provincial COVID-19 statistics by date and geographic zones including active cases, recoveries and confirmed variants of concern can be found on the dashboard at ",c,neutral
1.46E+18,21215544,Wed Nov 17 20:04:31 +0000 2021,0,0,"Edmonton, Alberta",55551,Kim Masland tests positive for COVID-19  ,u,neutral
1.46E+18,281756281,Wed Nov 17 20:04:30 +0000 2021,8,18,"Saskatchewan, Canada",45903,"COVID-19 Case Update November 17, 2021:   Of the 149 new COVID-19 cases today, 105 (71%) unvaccinated, 3 (2%) were partially vaccinated and 41 (27%) were fully vaccinated. ",c,neutral
1.46E+18,20554152,Wed Nov 17 20:04:11 +0000 2021,0,8,Regina,7685,Meili asks why premier “chose” to ignore experts and waited to implement health measures.   Moe says the govt. did not ignore experts.   Moe says NDP supports mandatory vaccination for students (NDP denies this).   Meili says Moe’s response was “indecent and disrespectful.”,p,neutral
1.46E+18,556465091,Wed Nov 17 20:03:55 +0000 2021,0,4,Fort Mcmurray,16,@ChrisWilde801 @ZombyWoof10 @SeivwrightTrudy The stats show that they aren't dying from covid.  Most have other ailments such as leukemia or some other disease.  You can find that stuff on the cdc website I believe.,c,positive
1.46E+18,28418443,Wed Nov 17 20:03:10 +0000 2021,0,2,"Toronto, Ont. Canada",2006,"@HeyNurseKat Yes! I deliberately avoided Shoppers Drug Mart when booking my Covid vaccine, because of the lobbying innuendo. Got both doses at a Rexall. Now this? I will boycott Shoppers for the forseeable future.",p,negative
1.46E+18,22939055,Wed Nov 17 20:02:23 +0000 2021,0,0,"Regina, SK",6162,149 new cases and four more people have died due to COVID-19 in the province.   Read More: ,c,neutral
1.46E+18,4854178043,Wed Nov 17 20:02:03 +0000 2021,0,0,"Meadow Lake, Saskatchewan",557,Saskatchewan surpasses 900 COVID-related deaths with four more reported today  ,c,neutral
1.46E+18,278796233,Wed Nov 17 20:01:46 +0000 2021,0,0,"Edmonton, Alberta",43,"As supply-chain disruptions worsen and inflation surges, executives and policy makers are navigating a delicate transition to a more normal economy.  ",u,neutral
1.46E+18,108458964,Wed Nov 17 20:01:44 +0000 2021,0,0,"Calgary, Alberta, Canada",50,@rockandrollov3r @EarpFlamesfan @globalnews @GlobalCalgary Testing for travel is completely pointless unless your goal is covid zero.,t,negative
1.46E+18,15769858,Wed Nov 17 20:00:53 +0000 2021,1,0,"Edmonton, Alberta, Canada",182496,COVID-19 live updates: Announcement on border measure changes coming soon; Message shifts on airborne transmission; Alberta reports 321 new cases Tuesday   #yeg  ,c,neutral
1.46E+18,25287690,Wed Nov 17 20:00:15 +0000 2021,1,1,"Maritime Provinces, Canada",165813,"Health officials in New Brunswick reported Wednesday there are 82 new cases of COVID-19 and that 33 people have recovered, driving the number of active cases up to 565.  ",c,neutral
1.46E+18,1.41E+18,Wed Nov 17 19:59:48 +0000 2021,0,0,"Calgary, Alberta",1,@lovemills @AMemphys @jkenney @AdrianaLaGrange Thats false. Growing up in Ontario when my family moved cities I wasn't able to attend school for almost the full month of September because my family was having trouble finding my vaccination records. ,a,positive
1.46E+18,973261711,Wed Nov 17 19:58:43 +0000 2021,3,37,Calgary,57,@jkenney @AdrianaLaGrange I don’t think you should be using the word “accountability” right now. Especially with respect to Covid.,u,neutral
1.46E+18,133796291,Wed Nov 17 19:58:37 +0000 2021,2,4,"Calgary, Alberta",4309,"Dave Dickenson says the Stampeders were down four guys at practice today because of an illness, although does not appear to be COVID-related",u,neutral
1.46E+18,370801662,Wed Nov 17 19:57:50 +0000 2021,0,4,"Moose Jaw, SK",3764,There were 149 new cases of COVID-19 to report on Wednesday along with 177 recoveries and four deaths. ,c,neutral
1.46E+18,4078385879,Wed Nov 17 19:57:37 +0000 2021,0,0,Edmonton,355,@jkenney @AdrianaLaGrange Shameful of you to interfere with a school@board’s goal of zero COVID. You out to resign and let actual caring adults run AB. #DropTheWritAB,u,neutral
1.46E+18,68190398,Wed Nov 17 19:57:15 +0000 2021,0,0,"Lanigan, Saskatchewan",4526,@vodkatarian It’s all about “The Covid” #justsaying,u,neutral
1.46E+18,61979987,Wed Nov 17 19:57:11 +0000 2021,0,0,"Edmonton, Alberta",538,@Apologetica5 @OwenCary3 @CMOH_Alberta So they have autonomy to make a decision on a vaccine then? Especially given a prior infection.,a,positive
1.46E+18,340539343,Wed Nov 17 19:57:00 +0000 2021,0,0,Devon ,1791,Hi @xandvt if the government are thinking of making the booster a thing for covid jab then they will need to think about it being elagabal for my age as I'm not older enough to have it.,a,negative
1.46E+18,174473050,Wed Nov 17 19:56:32 +0000 2021,0,3,"Edmonton, Alberta",20093,"Do you believe enough is being one to address homelessness issue?  Kenney says no, he doesn't think it's sufficient- today's announcement is for an acute COVID-related need, which Edmonton asked for.   Adds that broader response is needed- points to funding from govt, task force",p,positive
1.46E+18,8.85E+17,Wed Nov 17 19:56:12 +0000 2021,0,3,"Lethbridge, Alberta",35,"@mississaugaAOFF @GeneralFirebat @PensInsideScoop Yeah, Im pretty sure he meant malkin mind as well get covid now and not have to deal with it when he comes back!",u,neutral
1.46E+18,21258217,Wed Nov 17 19:55:27 +0000 2021,16,62,"Edmonton, AB",226212,The Alberta government announced it will provide $21.5 million for additional beds and isolation sites at emergency homeless shelters and emergency women’s shelters until March 2022. ,m,positive
1.46E+18,119635880,Wed Nov 17 19:55:16 +0000 2021,0,2,Calgary,44,"@Zars210 @friesen_f @AdrianaLaGrange Kids spread diseases, that's why they need to be vaccinated. Low case counts and high vaccination rates are required to get us past this. At any rate, neither of our opinions really mean anything. Let's let the experts set the direction, not politicians.",v,positive
1.46E+18,26162828,Wed Nov 17 19:53:20 +0000 2021,0,2,Okotoks AB,182,@tara_kiran Also remember that myocarditis occurs more from getting covid.  More rare from the vaccine.,u,neutral
1.46E+18,2810630287,Wed Nov 17 19:53:03 +0000 2021,0,3,"Calgary, Canada",3484,@KikkiPlanet Didn’t know Trudeau had developed mutant like powers… must be the vaccine yo 🤙 #cdnpoli ,p,neutral
1.46E+18,210732612,Wed Nov 17 19:52:22 +0000 2021,5,7,"Calgary, Alberta",6379,Kenney says he has also asked Prime Minister Trudeau to consider relaxing some border COVID-19 rules so truckers can easily travel between the countries to bypass the affected highways.,t,positive
1.46E+18,439394396,Wed Nov 17 19:52:15 +0000 2021,0,0,Swift Current,369,"#COVID19SK update for Saskatchewan for Nov. 17: 149 new cases 1,104 active cases 168 in hospital 4 new deaths 177 recoveries Current 7-day average: 114 (9.5 new cases per 100,000) Vaccine doses given: 2,039 For more information, see #COVID19 dashboard:  ",c,neutral
1.46E+18,18950745,Wed Nov 17 19:52:13 +0000 2021,0,0,"Calgary, Alberta",1549,"@JeffSullivan3 @RDeckard_2049 @jkenney @AdrianaLaGrange 85.8% of eligible Canadians are fully vaccinated. The vaccine works exactly as we expected it to, but that’s not actually the problem. The problem is there will always be people who won’t believe that no matter how much credible evidence they are supplied with.",v,positive
1.46E+18,264660677,Wed Nov 17 19:52:11 +0000 2021,0,0,Calgary,51,@McalexMcintyre @richardzussman Key word is most. When they have a vaccine that completely stops the spread then maybe a case for restrictions on unvaxxed. Look at Israel or Gibraltar for evidence that this vaccine has failed. Also check vaers for over 50 thousand deaths from the vax in usa so far,v,negative
1.46E+18,68841394,Wed Nov 17 19:52:09 +0000 2021,0,3,"Calgary, Ab",741,Find someone who'll love and support you the way the UCP loves and supports the spread of COVID-19. #AbLeg #Covid_19 ,u,neutral
1.46E+18,18982486,Wed Nov 17 19:50:21 +0000 2021,2,0,Calgary,84049,"Alberta Health is still planning its vaccine roll-out for children aged five to 11 in anticipation of vaccines being approved for that age group, but the question is being raised whether or not kids will be inoculated in schools. ",v,positive
1.46E+18,101812254,Wed Nov 17 19:50:20 +0000 2021,0,1,"Calgary, Alberta",131,@maxfawcett Even the US has had vaccine mandates for public schools for decades 😂😂😂,v,positive
1.46E+18,12653722,Wed Nov 17 19:49:02 +0000 2021,0,0,"Regina, Saskatchewan",68277,"Egan: Positive test, negative results — Sens victim of bad COVID checks? ",u,neutral
1.46E+18,174473050,Wed Nov 17 19:45:44 +0000 2021,0,1,"Edmonton, Alberta",20093,Q!  This is temporary funding- what's provincial plan long-term for homelessness?  Kenney says AB provides ongoing funding already.  Says today is addressing Edmonton ask to help with issues tied to COVID.   Adds task force will give advice on long-term challenges.,p,neutral
1.46E+18,9.83E+17,Wed Nov 17 19:44:11 +0000 2021,0,0,Malta,261,"@jonathanchait You know, just maybe coastal elites could put an ounce of skepticism into *why* the push for vaccine passports? Who’s driving this? Why? What’s their agenda?",v,negative
1.46E+18,898366765,Wed Nov 17 19:43:32 +0000 2021,0,0,"Regina, SK, Canada",4305,PSA: the pop-up Covid Immunization clinic at Central Library is cancelled today due to weather concerns. Be sure to come by next Wednesday!,u,neutral
1.46E+18,4780245109,Wed Nov 17 19:41:59 +0000 2021,3,3,"Lethbridge, Alberta",6279,Province will not mandate COVID vaccines for K-12 students. #YQL #LNN #COVID19 #Alberta   ,v,neutral
1.46E+18,1.33E+18,Wed Nov 17 19:41:19 +0000 2021,0,0,Mostly Canada,975,"I don´t get why they are reporting infections!? Infected, is not equal to affected! ",a,neutral
1.46E+18,2911637917,Wed Nov 17 19:41:00 +0000 2021,0,0,"calgary , alberta, canada",419,@Kevgren1 It confers immunity by not allowing infection to take hold. If the vaccine was successfully doing this they would not be testing positive nor spreading the virus. The body is not “infected” it is exposed to the infectious agent &amp; kills it before infection occurs.,a,positive
1.46E+18,2275636154,Wed Nov 17 19:40:59 +0000 2021,1,34,"Edmonton, Alberta",834,"@cdnrx Well they have been married for 12 years and have 2 kids so it’s not just a simple thing to leave. Also, she very begrudgingly got the vaccine herself just last week so.. sadly she isn’t exactly pro vaccine (which is a whole other story..)",a,negative
1.46E+18,18982486,Wed Nov 17 19:40:03 +0000 2021,3,1,Calgary,84049,ICYMI: British Columbians who need to cross the Canada/U.S. border in order to get around the flooded highways to get home will not be subject to the usual COVID-19 testing requirements when they cross the line. ,t,positive
1.46E+18,2339434495,Wed Nov 17 19:39:28 +0000 2021,0,1,"Calgary, Alberta",1044,@ChifeDr I Got my Pfizer Covid19 booster shot last week as well. I am a healthcare worker so I owe it a duty to protect myself and my clients #Covid_19,v,positive
1.46E+18,4787501461,Wed Nov 17 19:39:08 +0000 2021,0,0,"Saskatchewan, Canada",1948,"@VicLeungIDdoc Requesting the officials to explain exactly how the SARS-CoV-2 virus 🦠 catapult from an infectious person (who may not have any, even mild, COVID-19 symptoms half of the time) to a susceptible person during “close, prolonged contact” may help clear the air. ",u,neutral
1.46E+18,2840283596,Wed Nov 17 19:38:57 +0000 2021,0,0,Medicine Hat,45,@AlbertaatNoon Prime Minister and President Biden should work together to open the border between USA and Canada. They should waive covid tests.,t,positive
1.46E+18,28418443,Wed Nov 17 19:38:12 +0000 2021,0,0,"Toronto, Ont. Canada",2006,@bballhockeymom @FourWinns298 @fordnation I got both my doses of the vaccine at a Rexall back in April &amp; June - purposely avoided Shoppers Drug Mart. Will be boycotting Shoppers from now on.,v,positive
1.46E+18,376875289,Wed Nov 17 19:38:07 +0000 2021,15,53,Regina,12520,Four more deaths in #skpoli puts the province over 900 COVID-19-related deaths. 149 new cases reported Wednesday also ends downward trend of past few days. Hospitalizations slightly down.,c,neutral
1.46E+18,1.08E+18,Wed Nov 17 19:34:53 +0000 2021,0,1,"Edmonton, Alberta",192,"The City of Edmonton is recommending a 2022 property tax levy increase of 1.8 per cent, with 0.7 per cent going toward the Edmonton Police Service, as part of the proposed $3.1-billion operating budget.  #yeg #yegcc ",u,neutral
1.46E+18,353365146,Wed Nov 17 19:34:39 +0000 2021,1,7,"Calgary, Alberta",3409,"@PopAlberta @jvipondmd AHS claims “planned maximum” ICU capacity now 380 beds “as long as staff and physician availability allows*, and will readjust our plans as needed if COVID cases rise again.”  Currently 262 on baseline 173.  What would this do to EMS?  @PfParks   * 😡   ",m,positive
1.46E+18,737478692,Wed Nov 17 19:33:46 +0000 2021,0,0,"Red Deer, Alberta",73,"@FaustoM58 @ryangerritsen @DebbieCharlton3 These are adverse reactions after vaccination, not necessarily because of vaccination. Most of these are minor (1.5 million administration site conditions = sore arm, 342,000 skin tissue disorders = got a rash) 750,000 Americans have died of Covid, and many more have side effects",v,positive
1.46E+18,413250668,Wed Nov 17 19:32:47 +0000 2021,1,0,Saskatoon,2940,"#Edmonton city hall is pitching a 1.8 per cent property tax increase for 2022; #Saskatoon  city hall has proposed property tax hikes of 5.96 per cent ('22) and 5.42 per cent ('23), but council has asked for ways to reduce those hikes. #yxecc #propertytax  ",u,neutral
1.46E+18,1.45E+18,Wed Nov 17 19:32:00 +0000 2021,1,0,YYC,66,"@ereguly @globeandmail Before any one starts feeling too smug, note that the “vaccinated” should only include those who had their last shot in the last six months.  ",v,neutral
1.46E+18,250866859,Wed Nov 17 19:31:33 +0000 2021,0,0,,64,@StateofCocky @GovTimWalz It has.  I haven’t gotten covid and have followed protocols.  Neither has my family.,c,neutral
1.46E+18,23624320,Wed Nov 17 19:31:27 +0000 2021,0,0,"Edmonton, Alberta, Canada",82419,COVID-19 live updates: Announcement on border measure changes coming soon; Message shifts on airborne transmission; Alberta reports 321 new cases Tuesday  #yeg  ,t,positive
1.46E+18,22553006,Wed Nov 17 19:30:43 +0000 2021,0,1,"Edmonton, Alberta",1070,@FoodieKenobi I had AZ-Pfizer-Pfizer because they said some countries wouldn’t accept AZ as one of the vaccines 🤔 ,v,neutral
1.46E+18,1.07E+18,Wed Nov 17 19:30:37 +0000 2021,130,245,"Didsbury, Alberta",18298,"""'Most Vaccinated' Nation On Earth Cancels Christmas Over Surge In COVID Cases""  When over 99% are 'vaccinated', do they still blame the 'unvaccinated' for the Covid spread?  The futility of vaccine mandates and passports could not be more obvious. ",v,negative
1.46E+18,1.25E+18,Wed Nov 17 19:30:17 +0000 2021,0,1,Calgary,5313,"@LABrauer183 @HauschelMaria Vaccine?  Enough said. Just because you say you are a ""Progressive"" does not make you one. Good night, I am bored to tears with your Q conspiracies and inane un- scientific nonsense, make your ""word pablum"" for your toothless Q crowd.",a,positive
1.46E+18,3897080360,Wed Nov 17 19:29:43 +0000 2021,0,1,Calgary,110,@RKSAlberta Not in Alberta.  Not one of my children have had to prove vaccination status.  The schools are not allowed to ask.,v,negative
1.46E+18,394414424,Wed Nov 17 19:29:12 +0000 2021,0,0,Calgary,12,"@gerhardchoc @RosieBarton @JustinTrudeau I'm betting  it would have been a much more targeted approach without taking advantage of the Covid to introduce JTs social wish list spending, you know like a  fiscally responsible person.",p,negative
1.46E+18,1.37E+18,Wed Nov 17 19:28:36 +0000 2021,0,29,Calgary,5,"@Rain67910302 @AdrianaLaGrange To be clear...kids don't die from Covid, but they die within minutes from allergy induced anaphylaxis shock when their allergy is bad enough. Don't be stupid",c,positive
1.46E+18,1.31E+18,Wed Nov 17 19:27:01 +0000 2021,0,1,"Calgary, Alberta",49,"Let's all do our part by following proper safety procedures, please #news #yyc #yycnews #calgaryherald #yycprintshop #covidnews #fifthwave #covid #staysafe #winter #covid2021 ",c,positive
1.46E+18,26493964,Wed Nov 17 19:26:29 +0000 2021,0,2,"Edmonton, Alberta Canada",801,"Seriously what is wrong with this government? @liberal_party Don’t answer,we already know you can’t manage the country but why do you need to continue to make life difficult for Canadians.Stop acting like control freaks. Eliminate the damn covid test for travellers @JustinTrudeau",t,negative
1.46E+18,3229314504,Wed Nov 17 19:26:15 +0000 2021,0,1,"Edmonton, Alberta",3123,"@servicerotties I know. I have a bad ankle caused by COVID and walking over rocks, lumpy ice or snow really hurts that ankle and makes it worse.  I dont get specific folks who didnt take time all day yesterday to clear their walks. Now it's just hours of packed snow trampled by everyone",u,neutral
1.46E+18,407395156,Wed Nov 17 19:26:07 +0000 2021,8,45,Edmonton Canada,73832,"""This moment—right here, in this poorly lit CVS—is one we’ve been waiting for since March 2020: the day the youngest member of our family can finally get vaccinated.""   by @dansinker via @esquire   #VaccinesWork",v,positive
1.46E+18,1.37E+18,Wed Nov 17 19:25:49 +0000 2021,1,34,Calgary,5,"@hopland1972 @AdrianaLaGrange Please be realistic and relevant with your comments. Children under the age of 12 aren't currently vaccinated. They attend school everyday and are susceptible to covid, yet they don't fill ICUs. Quit fear mongering.",v,negative
1.46E+18,171603438,Wed Nov 17 19:16:38 +0000 2021,0,1,"Lethbridge, AB",2433,Lethbridge COVID stats Nov. 15 (released yesterday - sorry for the delay!): 10 new cases out of 31 in South Zone; no deaths in #YQL but 2 in the zone; 11 recoveries; active cases down by 1 to 156.   In AB: 13 deaths; 321 new cases out of 6425 tests = 5% positivity.,c,neutral
